link,vacancy,company,city,experience,company_rating,wage_k,full_time,office,distant
https://hh.ru/vacancy/98677251?hhtmFrom=vacancy_search_list,Работник склада,Detali-Center.ru,Москва,0,3.9,88.0,1,1,0
https://hh.ru/vacancy/98703287?hhtmFrom=vacancy_search_list,Middle QA Инженер / Тестировщик,ООО ИТСС,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/90717967?hhtmFrom=vacancy_search_list,Администратор базы данных (удаленный формат),Prime Недвижимость,Москва,0,3.9,60.0,1,1,0
https://adsrv.hh.ru/click?b=994036&place=35&meta=zZBvOxKQxZ7rqvDpyzmY6tKrAHBn5EndOKi1eWK-fj8qB0UgfZWbtshjfNuhU0AiG62VffNzp644TbUZpoVzkkJH4ybqO8fFjHTrHy2EGIiaU4oojAyy018dJ2E61R0MJnvrgx6GCyk1fgMsuFwKCpZHYswetgHgiLyBZJ6DOEXLp3VOr98xEAgHRooaWSWo_3iDEx1nVSWbn3T20h_LNLhsLSJGoXpza1IDgxRZcZ2kiuwQ2OC6lDI9p4ZaPpGkzFgGjRBmRAGcx2po_Z5-Hqj8qaiwFEqQjj1P1c5DNw0daR86oVCJn6HL-mq-Cede0TPT4QhVyA8fPcFz-cmZayVbz7tJmOCgGs28yn0Bt2UN_rtZ7Ocqvnh1lBTqUOLSJ7Ju2uYSf906bu-jH8XPWrgBqxFldDFYIgQkdx73dpLGhFOxMhgNOfFZ-tckPHU1bIJ7RqKG0IVd53idYcrhHw2Huzacemdaz2kELj64lIHwzA7d-yMJR5B88oWOu8i6n--aKB74G1E3mHrE3ru80Q%3D%3D&clickType=link_to_vacancy,Уборщик самолётов в аэропорту Шереметьево (Вахта),ООО Главная смена,Москва,0,3.9,97.3,1,1,0
https://adsrv.hh.ru/click?b=1006699&place=36&meta=01ZcnmjY8QFEIF58zvAcDsqFIRs49tHrDnnipH-yESGrfNGk68ozDTCb-LHswA4_f_6NNJNMdOb6jzKGxAlmL4-D-82F03OQ2ssXyjzRVbClNkCQlZw8lzqeVAYwagObzWPK6TUfvtR78nC1Y-jDexe9T14AgegaarPaiRSL4aSed88sD5A1sRH7dP84cwhmA06ewP6Uno8AiVNcCPPaeqxGe4P0zlxNCmG1aVth6l_ePLHAcY_o-EuihGlMY0iHxHgPBZhIXdsU8Azg6dR9ngTcp0DgymR4GNj2l9Ota1-J8tW11WBAIWp2B7KT6oxSetBgAOGEeDlw8XovbKeefFSEjAI7BEYuGJLIhx1lOJA9KKIHUJb933BHGZoBSPC4dO2NJjoE9NMWp2VuwuFOoiJFvOBO7iNwU8gw7adfRkw5giKyG_ag_U98p992_lIYC38Mr8P7a3ShjYgviQ1XF9_ZOoQWJ4azDYs8IJkCEgPARG0hsTs7ugFVEONWSLYC4jD7z4bdD9opEO1dDIQeHw%3D%3D&clickType=link_to_vacancy,Танцовщица/Танцовщик в ночной караоке-клуб,ООО Саваж,Москва,0,3.9,300.0,1,1,0
https://hh.ru/vacancy/91151489?hhtmFrom=vacancy_search_list,Менеджер по персоналу,ООО Саваж,Москва,0,3.9,300.0,1,1,0
https://hh.ru/vacancy/96288338?hhtmFrom=vacancy_search_list,"Помощник HR менеджера (в офис, срочно)",ООО Самолет Плюс Мск Юг,Москва,0,3.9,70.0,1,1,0
https://hh.ru/vacancy/97924905?hhtmFrom=vacancy_search_list,Инструктор по спорту,Управление по развитию массового спорта в СВАО г. Москвы ГБУ МОСГОРСПОРТ Мосгорспорта,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/97933983?hhtmFrom=vacancy_search_list,Руководитель департамента управления персоналом,Управление по развитию массового спорта в СВАО г. Москвы ГБУ МОСГОРСПОРТ Мосгорспорта,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/98394959?hhtmFrom=vacancy_search_list,Marketing Projects Lead,Управление по развитию массового спорта в СВАО г. Москвы ГБУ МОСГОРСПОРТ Мосгорспорта,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/98472461?hhtmFrom=vacancy_search_list,Специалист по документообороту,ООО Амплюс-Сат,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/98506029?hhtmFrom=vacancy_search_list,Кассир в караоке,ООО Глобал-85,Москва,3,3.9,80.0,1,1,0
https://hh.ru/vacancy/98567068?hhtmFrom=vacancy_search_list,Дизайнер инфографики для маркетплейсов Ozon и Wildberries,ООО Дюнамис,Москва,1,3.9,30.0,1,1,0
https://hh.ru/vacancy/98593374?hhtmFrom=vacancy_search_list,Дежурный водитель СЕ,ОЛТИМ-Центр,Москва,3,3.9,220.0,1,1,0
https://hh.ru/vacancy/98682654?hhtmFrom=vacancy_search_list,Рабочий в лес,ИП Давыдова Татьяна Сергеевна,Москва,0,3.9,120.0,1,1,0
https://hh.ru/vacancy/91747850?hhtmFrom=vacancy_search_list,Наладчик оборудования,ООО Бобровский сыродельный завод,Москва,1,3.9,110.0,1,1,0
https://hh.ru/vacancy/95837994?hhtmFrom=vacancy_search_list,Врач-косметолог,ООО Энергия жизни,Москва,3,3.9,120.0,1,1,0
https://hh.ru/vacancy/97664299?hhtmFrom=vacancy_search_list,Менеджер по работе с федеральными сетями (NКАМ)- удаленно,Гамова Славяна Сергеевна,Москва,1,3.9,300.0,1,1,0
https://hh.ru/vacancy/97786742?hhtmFrom=vacancy_search_list,Трейдер-аналитик,ООО Сфера,Москва,3,3.9,100.0,1,1,0
https://hh.ru/vacancy/97838028?hhtmFrom=vacancy_search_list,Повар,Кафе Родник,Москва,1,3.9,60.0,1,1,0
https://hh.ru/vacancy/98176398?hhtmFrom=vacancy_search_list,Прораб общестроительных работ на остров Бали,Markov Project,Москва,3,3.9,184.0,1,1,0
https://hh.ru/vacancy/98441126?hhtmFrom=vacancy_search_list,Личный / персональный водитель руководителя,ООО Гринсити,Москва,3,3.9,90.0,1,1,0
https://hh.ru/vacancy/98623372?hhtmFrom=vacancy_search_list,Главный бухгалтер,ИП Дмитриенко Олег Юрьевич,Москва,6,3.9,200.0,1,1,0
https://hh.ru/vacancy/88268807?hhtmFrom=vacancy_search_list,Администратор клиники,Евроонко,Москва,1,3.9,75.0,1,1,0
https://hh.ru/vacancy/96805818?hhtmFrom=vacancy_search_list,Администратор в шоу рум,Shop2wear,Москва,0,3.9,110.0,1,1,0
https://hh.ru/vacancy/97992391?hhtmFrom=vacancy_search_list,Бухгалтер ​​(маркетплейсы/электронная коммерция),Shop2wear,Москва,0,3.9,110.0,1,1,0
https://hh.ru/vacancy/98022949?hhtmFrom=vacancy_search_list,"Ассистент стилиста и продюсера, фотосъемки для маркетплейсов",ИП БОССФИЛЬМ,Москва,1,3.9,45.0,1,1,0
https://hh.ru/vacancy/98446945?hhtmFrom=vacancy_search_list,Подменный водитель,ООО ГлавЭкспресс,Москва,3,3.9,70.0,1,1,0
https://hh.ru/vacancy/98483925?hhtmFrom=vacancy_search_list,Видеомонтажер,ИП Солодовников Николай Валерьевич,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/98492274?hhtmFrom=vacancy_search_list,HR Generalist / Руководитель по управлению персоналом,ИП Солодовников Николай Валерьевич,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/98548930?hhtmFrom=vacancy_search_list,Операционный директор,ООО IBMM,Москва,6,3.9,300.0,1,1,0
https://hh.ru/vacancy/98617155?hhtmFrom=vacancy_search_list,Unity-программист (Удалённо),ООО Фрукторум,Москва,1,3.9,70.0,1,1,0
https://hh.ru/vacancy/94665906?hhtmFrom=vacancy_search_list,Делопроизводитель (удаленно),ООО Банкрот Консалт,Москва,0,3.9,35.0,1,1,0
https://hh.ru/vacancy/97428732?hhtmFrom=vacancy_search_list,Ведущий (аниматор) в проект Форт Боярд,Форт Боярд (ИП Коротин Александр Федорович),Москва,0,3.9,50.0,1,1,0
https://hh.ru/vacancy/98376614?hhtmFrom=vacancy_search_list,Помощник по хозяйству,Кадровое Агентство CLEVER,Москва,1,3.9,200.0,1,1,0
https://hh.ru/vacancy/98482020?hhtmFrom=vacancy_search_list,Оператор 1C,Балтийская Группа,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/98502179?hhtmFrom=vacancy_search_list,Офисный водитель с функциями персонального водителя,ООО ИТС Групп,Москва,3,3.9,100.0,1,1,0
https://hh.ru/vacancy/98559316?hhtmFrom=vacancy_search_list,Техник по эксплуатации,АО Фабрика Снежка,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/98634181?hhtmFrom=vacancy_search_list,Motion designer (junior/middle),АО Фабрика Снежка,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/97605835?hhtmFrom=vacancy_search_list,Менеджер по продажам,ООО РУС-ТОБАККО,Москва,1,3.9,315.3,1,1,0
https://hh.ru/vacancy/98273526?hhtmFrom=vacancy_search_list,Помощник event-менеджера,Sigurd group,Москва,0,3.9,70.0,1,1,0
https://hh.ru/vacancy/98374886?hhtmFrom=vacancy_search_list,Менеджер отдела клининга (удаленно),ООО Тринити Глобал Груп,Москва,0,3.9,60.0,1,1,0
https://hh.ru/vacancy/98459780?hhtmFrom=vacancy_search_list,Горничная (М. Третьяковская),Агентство MEDES,Москва,3,3.9,130.0,1,1,0
https://hh.ru/vacancy/98591117?hhtmFrom=vacancy_search_list,Веб-дизайнер,Ellie.pro - Сервис удаленных помощников,Другое,0,3.9,25.0,1,1,0
https://hh.ru/vacancy/98623059?hhtmFrom=vacancy_search_list,Junior Python Developer/ Data Analyst (Агентство Starlink),Ellie.pro - Сервис удаленных помощников,Другое,0,3.9,25.0,1,1,0
https://hh.ru/vacancy/98671077?hhtmFrom=vacancy_search_list,Procurement Category Manager (Центральная Африка),HR Consulting,Москва,6,3.9,441.6,1,1,0
https://hh.ru/vacancy/98681714?hhtmFrom=vacancy_search_list,Технический писатель,Техзадание,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/96882890?hhtmFrom=vacancy_search_list,Координатор (в чатах),ООО Честная Медицина,Москва,1,3.9,35.0,1,1,0
https://hh.ru/vacancy/96890150?hhtmFrom=vacancy_search_list,Удалённый менеджер в Skyeng (рассмотрим без опыта),Макарова Виктория Андреевна,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/97090455?hhtmFrom=vacancy_search_list,Продюсер съёмок fashion,4 FORMS,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/98565788?hhtmFrom=vacancy_search_list,Учитель истории и обществознания,ФГБОУ Общеобразовательная школа №1699 УДП РФ,Москва,3,3.9,90.0,1,1,0
https://hh.ru/vacancy/82123447?hhtmFrom=vacancy_search_list,Сборщик заказов (м. Дубровка),ВкусВилл. Даркстор,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/95833719?hhtmFrom=vacancy_search_list,Помощник руководителя,ВкусВилл. Даркстор,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/97699052?hhtmFrom=vacancy_search_list,Диспетчер (САБ),АО Мосводоканал,Москва,1,3.9,99.0,1,1,0
https://hh.ru/vacancy/97742911?hhtmFrom=vacancy_search_list,Администратор,ИП Габидуллина Расима Рафиковна,Москва,0,3.9,140.0,1,1,0
https://adsrv.hh.ru/click?b=1005614&place=35&meta=wewoWPj-tNLGsLT15esedmrULuEohfMx4rJ6cMQgX0V86SwZklvf6ALJwpv-VpNlXt63ikBT5bQ7QtMa18GG4wP8u9zkVVo9w2O7w-RWzvfG_Hs-0M8b_n3RVSgWMwzdThNBtywHfae11HPxtyKERbFYzsdYpHBqfyanBaZtxpx63qOLgFSgLYEF6be7qH_Po5nEFsJCjXG9k8q97HC3m2GyIIRCusL8EZHulLPkPZGLBgoJBfZju5Vj3smW6LgXbrG38EyvP6IDjbJnT17FfkfcUYTp9LXQOb_WLLUhqoWA-bEzdzC183fkqf4N7cYviFIGN12W5llTfY1ua36iTiYQmzy58JYZVKjQZna8zsG-hzq-BWan_jKibZo5lsO6z5AvW3_Kp8_rfZqiWNJZr1y6UUCtNtJ0bwgr822Nvg9ZmK8Mcj0jc2R61XB19m-UrZ09dhiaAT5zgGP7a7ImeCtguWnbgEZPvbtBiEMnQLuWSTFA2r1lO3uS0Gusthy3qlR8phiyc_maP9Sus2d1SA%3D%3D&clickType=link_to_vacancy,Менеджер по маркетплейсу Озон (Ozon),ИП Кургузов Сергей Викторович,Москва,1,3.9,25.0,1,1,0
https://adsrv.hh.ru/click?b=996180&place=36&meta=7zYL4ar2n4D9BE5O6AkpdvHlcNlMkTxyI-ldP4tma4YMuTl4v2uac6sFVnofoaGHufcqCXWYQBU-LYcy5PVWCq1eYpxkE6rd8R-V1bIcmfIWdiphHiVvwBsIoUh34DL84TC2rTESHI3AyjjyCA6W56u2GJYaib14HTg4pWCRds7n1aW2kRD1Bl7whGM34zmXd69csdpCSUqOxItQs5n2zO4EQCmkXUyr10uunoz6w3CzkHmZt5tCQBv3ZAUVFUbLBOC3iSORtDyvIPCzlAkNElJ-KAWnF7uYRY7EAhroCRXKFuVU7cJbnln4nnHSwDkn2bkT-zsLOP_vL5OR2AF8xTcAu2CH60yskbbtYw5R6XoTibNCyrmqenw03xJJMwFgQnXi0BQ7ttkTP6vO0El8bQ858qyUKQgBw4s-K7pqaZoB9uGqYcqQbAwUrBqeVH_KYD-A900oNbchhEthkJsvo4hjqvzVHwkRO8JA3Sij_iHYNPfANyvKjbstC-1bWrqgq9jpayh8Nl5Bh-SGRUOJEA%3D%3D&clickType=link_to_vacancy,Кухонный рабочий на комбинат питания,ООО АЛСО ТРЕЙД,Москва,0,3.9,89.0,1,1,0
https://hh.ru/vacancy/98087701?hhtmFrom=vacancy_search_list,Моушн-дизайнер-стажер,ООО АЛСО ТРЕЙД,Москва,0,3.9,89.0,1,1,0
https://hh.ru/vacancy/98478105?hhtmFrom=vacancy_search_list,Учитель начальных классов,ООО АЛСО ТРЕЙД,Москва,0,3.9,89.0,1,1,0
https://hh.ru/vacancy/98481828?hhtmFrom=vacancy_search_list,Frontend Developer,ООО АЛСО ТРЕЙД,Москва,0,3.9,89.0,1,1,0
https://hh.ru/vacancy/95906936?hhtmFrom=vacancy_search_list,Асессор,ООО АЛСО ТРЕЙД,Москва,0,3.9,89.0,1,1,0
https://hh.ru/vacancy/96891130?hhtmFrom=vacancy_search_list,Главный бухгалтер (группа компаний),ООО АЛСО ТРЕЙД,Москва,0,3.9,500.0,1,1,0
https://hh.ru/vacancy/97146281?hhtmFrom=vacancy_search_list,"Помощник Заместителя директора (Турецкая Компания, Турецкий язык)",ООО Магия Парфюмерии,Москва,3,3.9,120.0,1,1,0
https://hh.ru/vacancy/97616516?hhtmFrom=vacancy_search_list,Уборщица/Санитарка (Уборщик/Санитар),ООО Риалми,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/97716489?hhtmFrom=vacancy_search_list,Репутационный менеджер,ООО Риалми,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/97751969?hhtmFrom=vacancy_search_list,Велокурьер,ООО Фёсти,Москва,0,3.9,158.72,1,1,0
https://hh.ru/vacancy/97836380?hhtmFrom=vacancy_search_list,Заведующий отделением (учебным корпусом),ГБПОУ Колледж Сферы Услуг № 10,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/97933516?hhtmFrom=vacancy_search_list,Операционный менеджер салоном красоты,WLOSK,Москва,1,3.9,60.0,1,1,0
https://hh.ru/vacancy/98113493?hhtmFrom=vacancy_search_list,Личный помощник руководителя,ИП Мерешков Тимур Мовлат-Гиреевич,Москва,0,3.9,150.0,1,1,0
https://hh.ru/vacancy/98480355?hhtmFrom=vacancy_search_list,Специалист по обучению и развитию,ИП Мерешков Тимур Мовлат-Гиреевич,Москва,0,3.9,150.0,1,1,0
https://hh.ru/vacancy/98530679?hhtmFrom=vacancy_search_list,Middle 3D Artist (GameDev),АО РУТ КОД,Москва,3,3.9,90.0,1,1,0
https://hh.ru/vacancy/98614724?hhtmFrom=vacancy_search_list,Диспетчер (работа из дома),ООО Автомарка,Москва,1,3.9,60.0,1,1,0
https://hh.ru/vacancy/98634244?hhtmFrom=vacancy_search_list,Python Junior разработчик,ООО Автомарка,Москва,1,3.9,60.0,1,1,0
https://hh.ru/vacancy/98655687?hhtmFrom=vacancy_search_list,Графический-дизайнер,ИП Малахов Андрей Викторович,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/97230239?hhtmFrom=vacancy_search_list,Министр энергетики Сахалинской области,ИП Малахов Андрей Викторович,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/97832977?hhtmFrom=vacancy_search_list,Видеомонтажер,АйТи++,Москва,1,3.9,50.0,1,1,0
https://hh.ru/vacancy/97916276?hhtmFrom=vacancy_search_list,Водитель персональный,ООО Клён,Москва,3,3.9,100.0,1,1,0
https://hh.ru/vacancy/97996064?hhtmFrom=vacancy_search_list,Специалист вип-гардероба,ООО ВЕСТА,Москва,6,3.9,200.0,1,1,0
https://hh.ru/vacancy/98414245?hhtmFrom=vacancy_search_list,Няня на 5/2 без проживания к девочка 3 года,Агентство Мэри Бонн,Москва,3,3.9,150.0,1,1,0
https://hh.ru/vacancy/98453382?hhtmFrom=vacancy_search_list,Официант в ресторан PHANTOM,PHANTOM,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/98490848?hhtmFrom=vacancy_search_list,Охранник,ООО Ангажемент,Москва,3,3.9,55.0,1,1,0
https://hh.ru/vacancy/98544525?hhtmFrom=vacancy_search_list,Контент-менеджер,ООО ТОТТИ,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/98579045?hhtmFrom=vacancy_search_list,2D Artist,Softintermob LLC,Москва,1,3.9,70.0,1,1,0
https://hh.ru/vacancy/98605642?hhtmFrom=vacancy_search_list,Операционный директор по логистике,Step Up,Москва,3,3.9,250.0,1,1,0
https://hh.ru/vacancy/98704350?hhtmFrom=vacancy_search_list,Сторож-охранник,ООО МеталлГарант,Москва,0,3.9,60.0,1,1,0
https://hh.ru/vacancy/94114669?hhtmFrom=vacancy_search_list,Менеджер по работе с маркетплейсами,ООО МеталлГарант,Москва,0,3.9,60.0,1,1,0
https://hh.ru/vacancy/95229051?hhtmFrom=vacancy_search_list,"БИЗНЕС-АССИСТЕНТ, ПОМОЩНИК РУКОВОДИТЕЛЯ",ООО Петромобил,Москва,6,3.9,250.0,1,1,0
https://hh.ru/vacancy/96050786?hhtmFrom=vacancy_search_list,Разнорабочий в Аэропорт,ООО Брайт,Москва,0,3.9,192.0,1,1,0
https://hh.ru/vacancy/97313374?hhtmFrom=vacancy_search_list,Старший администратор Отдела по работе с посетителями,Государственный Музей Изобразительных Искусств им. А.С. Пушкина,Москва,1,3.9,71.0,1,1,0
https://hh.ru/vacancy/97695630?hhtmFrom=vacancy_search_list,Сварщик,ООО Горгаз,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/97917254?hhtmFrom=vacancy_search_list,Ретушер,ООО Горгаз,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/98092189?hhtmFrom=vacancy_search_list,Менеджер по работе с артистами,ООО Горгаз,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/98355976?hhtmFrom=vacancy_search_list,Официант в популярный ресторан,ООО Сатурн,Москва,1,3.9,200.0,1,1,0
https://hh.ru/vacancy/98386106?hhtmFrom=vacancy_search_list,Руководитель направления,Olima,Москва,3,3.9,150.0,1,1,0
https://hh.ru/vacancy/98437126?hhtmFrom=vacancy_search_list,Специалист по тестированию\QA Engineer,Olima,Москва,3,3.9,150.0,1,1,0
https://hh.ru/vacancy/98462354?hhtmFrom=vacancy_search_list,Офис-менеджер,Ushatava,Москва,1,3.9,115.0,1,1,0
https://hh.ru/vacancy/98610516?hhtmFrom=vacancy_search_list,Няня для девочки 6-ти лет с особенностями,Лесников Алексей Михайлович,Москва,0,3.9,90.0,1,1,0
https://hh.ru/vacancy/86280400?hhtmFrom=vacancy_search_list,Сборщик ВкусВилл ДаркСтор (м.Авиамоторная),ВкусВилл. Даркстор,Москва,0,3.9,80.0,1,1,0
https://hh.ru/vacancy/95451759?hhtmFrom=vacancy_search_list,Менеджер по работе с маркетплейсами (WILDBERRIES и OZON),Right Choice,Москва,0,3.9,90.0,1,1,0
https://hh.ru/vacancy/97136200?hhtmFrom=vacancy_search_list,Линейный продюсер / Менеджер производства,Right Choice,Москва,0,3.9,90.0,1,1,0
https://hh.ru/vacancy/98369610?hhtmFrom=vacancy_search_list,Кладовщик,ООО БАРКИНВУД,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/98609563?hhtmFrom=vacancy_search_list,Горничная (Ленинский проспект),Адам и Ева и К,Москва,3,3.9,120.0,1,1,0
https://hh.ru/vacancy/98624068?hhtmFrom=vacancy_search_list,Домработница/домработник по уходу за ВИП гардеробу,HELPER AGENT,Москва,1,3.9,140.0,1,1,0
https://hh.ru/vacancy/98648618?hhtmFrom=vacancy_search_list,Водитель-экспедитор (B),ООО Оил Транс,Москва,3,3.9,90.0,1,1,0
https://hh.ru/vacancy/95460316?hhtmFrom=vacancy_search_list,Помощник флориста,Bouquet’s_LAB,Москва,0,3.9,60.0,1,1,0
https://hh.ru/vacancy/96397596?hhtmFrom=vacancy_search_list,Водитель-экспедитор,ООО ЦММ-К,Москва,1,3.9,90.0,1,1,0
https://hh.ru/vacancy/97183556?hhtmFrom=vacancy_search_list,Python-разработчик / Junior Python Developer,Comexp,Москва,1,3.9,100.0,1,1,0
https://adsrv.hh.ru/click?b=999404&place=35&meta=BW5R7o732p9Y4AnqqBzivnQIybrthFGWBlhwzl_qypH_VQPl2ZJRs__p9xBcPuipCmv3A_Om_I1SIjukrN8yVZ9K3TZ1Ti4Grk_SGrq136PkKlxrIf7hl2II4a-X6oYrJr7dhYtUQNbh-xXYQTG7ny-wqcQZgPi75DiIqU_k0_x8Wa96D6D6PzNgkSruohXLG3etRgxjvsUYtqXTckTS7uwiIYtYucbZW6DYycKcXHfx2iq22tBxVJrkbyeYRzpv0qHwN3VvKNJCzIrdqRQW3geZoX9YDrcZaNueSDv5eUWoJG7ZuGM5aQ6ve907I7D1FqghvrVNKfoDfRJcM6hzKs03v8mNUOBAonooDtCd-l01WaMr_8gMOE2a5VOdNcvIUnuOEBiwSuALqKzto5AaQj0e2ycfm_Ao6dvBGqgdkVdmtVLgoGjk2Kr7CSVJ31uFeO3UNq9niNEo0yXNDLheg_3dneDCrUu1u3XpgRzd_6yXQgd9ZKT0KoahVK3WqITlYqpi-kBoCMWEKaRKpjAUDQ%3D%3D&clickType=link_to_vacancy,Продавец (м. Октябрьское поле),ВкусВилл. Магазины,Москва,0,3.9,71.56,1,1,0
https://adsrv.hh.ru/click?b=1007110&place=36&meta=8WMdhgOwvRGD9EudHFlb0okwZIxAxBPlu6yEKmJo-Gr4T_ZaHt3KOPAeTX3hhEQEuPawj9xcNQY5aDpmDEsPepl6YjFOYk-aMB2f1nu5TPi4J2rJjdkHqqphkNPO1o2dm_x8v7tCEXpL1ut9ivyXkNrEGP-DZdKcYdZUTWpA4KBSgWUlD0S3W-K9topbubvxt0ezzTLiUSf_Ndt38-NXxwB6X3-RUrjL-9TTK-bLk3AgH4v9wZ5fJiKD0w2m1vH3cl1WNrfe5cm7Ii8aW-gplEUOWIB1QlLEA6VJ6gn26Teu-0igtNhRKOzcQdrzf27S5rSKEAce1d6DGLWpcq5I9s9acZ7uepZaUIIiJKV0WEP4GYfS179_KMOCOlf8xfk0pXlCyxJEHQZ7r6PKfE8iAVoiepn2lLPOg_2EjxUQQ_-lebMGlmR1Pd-yfiFrYi_Kv4FX3tWQo1D3lOabtRp-BEa-SsWM0X-cYntINq7aHurWlEVjBpetfYbMaO-UTQMCN9_TFO5wnCKu-wqr6JJgvQ%3D%3D&clickType=link_to_vacancy,Специалист по работе с товаром,The Sortage,Москва,1,3.9,80.0,1,1,0
https://hh.ru/vacancy/97443170?hhtmFrom=vacancy_search_list,Менеджер по обработке входящих заявок,Qultura Group,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/97650795?hhtmFrom=vacancy_search_list,Заместитель руководителя юридического департамента,Qultura Group,Москва,1,3.9,100.0,1,1,0
https://hh.ru/vacancy/98383069?hhtmFrom=vacancy_search_list,Менеджер интернет-магазина Зоотоваров,Старая ферма,Москва,1,3.9,40.0,1,1,0
https://hh.ru/vacancy/98517150?hhtmFrom=vacancy_search_list,Юрист (удаленно),Профновострой.рф,Москва,3,3.9,70.0,1,1,0
https://hh.ru/vacancy/98595542?hhtmFrom=vacancy_search_list,IOS разработчик,VPNM (Тихонов Денис Олегович),Москва,3,3.9,3.0,1,1,0
https://hh.ru/vacancy/98631378?hhtmFrom=vacancy_search_list,Руководитель ПТО,VPNM (Тихонов Денис Олегович),Москва,3,3.9,220.0,1,1,0
https://hh.ru/vacancy/96355918?hhtmFrom=vacancy_search_list,Советник Руководителя Холдинга по юридическим вопросам,АО Холдинговая компания АлфиГрупп,Москва,6,3.9,400.0,1,1,0
https://hh.ru/vacancy/97376162?hhtmFrom=vacancy_search_list,Хостес,ИП Василенко Ксения Юрьевна,Москва,0,3.9,100.0,1,1,0
https://hh.ru/vacancy/97457622?hhtmFrom=vacancy_search_list,Front-end разработчик (React),ИП Василенко Ксения Юрьевна,Москва,0,3.9,100.0,1,1,0
https://hh.ru/vacancy/98546769?hhtmFrom=vacancy_search_list,Младший программист(Junior),ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/98589794?hhtmFrom=vacancy_search_list,Рентгенолаборант,"Городская поликлиника № 218, ГБУЗ",Москва,1,3.9,90.0,1,1,0
https://hh.ru/vacancy/98653817?hhtmFrom=vacancy_search_list,Бухгалтер по взаиморасчету с поставщиками,Antal Talent,Москва,1,3.9,130.0,1,1,0
https://hh.ru/vacancy/90347961?hhtmFrom=vacancy_search_list,Аналитик бизнес-процессов (удаленно),ABCP,Москва,1,3.9,150.0,1,1,0
https://hh.ru/vacancy/90540992?hhtmFrom=vacancy_search_list,Продавец-консультант,ЛЭтуаль Магазины,Москва,0,3.9,90.0,1,1,0
https://hh.ru/vacancy/95079783?hhtmFrom=vacancy_search_list,Сборщик-пайщик БАС/Сборщик БПЛА,ООО ЦУГАМ,Москва,1,3.9,110.0,1,1,0
https://hh.ru/vacancy/97140814?hhtmFrom=vacancy_search_list,Администратор/куратор/менеджер удаленно,Академия системных решений,Москва,0,3.9,50.0,1,1,0
https://hh.ru/vacancy/97620101?hhtmFrom=vacancy_search_list,Продавец-кассир в магазин SuperStep (ТЦ Вегас Крокус),SuperStep,Москва,0,3.9,70.0,1,1,0
https://hh.ru/vacancy/97637375?hhtmFrom=vacancy_search_list,"Оператор грузового дрона (гражданский БВС, БПЛА)",ООО ГБС,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/98553489?hhtmFrom=vacancy_search_list,Младший аналитик данных,ООО ГБС,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/93233201?hhtmFrom=vacancy_search_list,Менеджер по работе с маркетплейсами,ООО ГБС,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/96632562?hhtmFrom=vacancy_search_list,Координатор проектов центра обучения и развития персонала,ООО ГБС,Москва,1,3.9,120.0,1,1,0
https://hh.ru/vacancy/97357199?hhtmFrom=vacancy_search_list,Менеджер проектов,Exemter,Москва,1,3.9,250.0,1,1,0
https://hh.ru/vacancy/97428707?hhtmFrom=vacancy_search_list,Тестировщик (смартфоны),ООО Смарт Трейдинг,Москва,0,3.9,65.0,1,1,0
https://hh.ru/vacancy/97701406?hhtmFrom=vacancy_search_list,Механик,ООО Победа57,Москва,0,3.9,300.0,1,1,0
